"","""LEW.STD.1""","""LEW.STD.2""","""LEW.STD.3""","""LEW.STD.4""","""LEW.STD.5""","""WKY.STD.1""","""WKY.STD.2""","""WKY.STD.3""","""WKY.STD.4""","""WKY.STD.5""","""LEW.CAF.1""","""LEW.CAF.2""","""LEW.CAF.3""","""LEW.CAF.4""","""LEW.CAF.5""","""WKY.CAF.1""","""WKY.CAF.2""","""WKY.CAF.3""","""WKY.CAF.4""","""WKY.CAF.5"""
"LOC290595",10.1452327412091,9.55962555020694,10.1700871128711,11.0259207005167,10.3503470061765,10.6715645409583,10.8540430047846,10.7481505922533,10.8082502619135,10.7932979985263,10.2812810705778,9.20609867711453,10.2817505386699,9.75816897005597,9.4055106364924,10.6797569905878,10.8492638546825,10.9457635762997,11.0816432310149,10.9100200402358
"Dctd",8.29469055901953,8.27848527546522,8.39338997479449,8.47556334775099,8.78788670707691,7.47387807134612,7.15638438335423,7.23949490014865,7.1989195591136,7.21832422035538,8.53656246383305,7.8579583623728,8.50459650233095,8.54393872117053,8.46953460536938,7.00548751172766,7.30508446702465,7.32688638460725,7.10612704713852,7.12558988201582
"Lig4",8.84607076168158,8.97678693588977,9.04947370723229,9.12736960602718,9.16253279790972,7.76967350434462,7.79147740832445,7.52673949697469,7.3800706219938,7.49258045393057,8.99103112038751,8.96438342313034,8.9127015778193,8.82196470310157,8.80333252727068,7.60736083676482,7.7189433258112,7.72842657904627,7.90122882403907,7.7405505399198
"Gzmk",10.4933679944601,10.4441634493823,10.3284655755658,11.0558808200289,10.8947497432625,11.3778328183283,12.0292096790189,11.8093992273862,11.7434174831342,11.8869488255908,10.3910226757679,10.7143113302522,10.0313543885892,10.6646036929197,10.4993246783686,11.5976752909817,11.4930996206528,11.7331346304453,11.6032760703225,11.4866832914851
"Mzb1",8.3774301640498,8.645906076433,8.69715392567578,8.29302418528993,8.04987445240448,9.27117357903874,9.50977880766917,9.19590518692973,9.27739945940798,9.90181839929206,8.46218541963171,8.6219753486908,8.19135062017618,8.23393803910242,8.11768597021512,9.59914502899414,9.40253487923657,9.26817611408708,9.50661237544004,9.69753989446606
"Dsc2",7.492556188471,7.50721100427676,7.56002858363466,7.75197353565955,7.65091916901864,6.62465250596189,6.73722300884952,6.59761435739416,6.68848076634455,6.82352960850943,7.63124167409476,8.14247587772829,7.34072816593297,7.66416606123175,7.62103099787509,6.68271856160091,6.69998300230111,6.61881198276835,6.56118955915961,6.682832282093
"Adgrg3",6.81141975226671,7.17205648161129,7.04296519695037,7.25035843006782,7.05929498050384,7.17274768809185,8.66970735830928,8.20637719467409,7.89781119051688,8.52301335450126,7.15595853286921,7.60585591223485,7.34516699626915,6.9236138517723,7.38307936932993,8.17611412734227,7.56714638236064,7.34242086927473,8.0293188819434,8.16843905065298
"Il18",8.43343621942038,8.60243713926146,8.57714882591967,7.92054240101282,8.12135631394254,9.56147849148666,9.43910291924295,9.22119385087299,9.19232587943701,9.24170103306836,8.79811168406081,8.78993392344882,8.01493029841412,8.27752053366404,8.44863264400652,9.24096603066354,9.33768721276206,8.99368462758819,9.01649849943812,9.26609507303981
"Fpr1",7.25845610742529,8.06883954641451,8.28366401028098,7.61189794615263,8.25659649163184,8.57856998213272,10.4401124970243,9.9736403029377,9.67408629119372,10.730535618424,7.76694570937157,9.36750655525347,7.85578040151535,7.75181945629034,8.52641073735415,9.49488843102796,9.48190498439283,8.75037847796249,9.54533495651281,9.85696269429098
"Fpr3",8.77505918993152,8.52784867364693,8.90799846736411,9.08850409328199,9.2225957577753,7.60358522797299,7.243519738613,7.2670210605803,6.6635916393145,6.8916762027779,9.09002016148925,7.71526683416218,8.58157079088924,8.53542396145709,8.94068821702433,6.91474328496899,7.34561672075567,6.37801342759491,6.62157077067824,7.02017383616892
"Gzmm",8.62731754363833,8.49935095144185,8.38510405715606,9.25196492279229,8.64953535798169,9.39537058893437,9.66650598243642,10.0390240341667,9.60240334260819,9.84725350657728,8.90053217164555,8.82055557895869,8.60724901649655,8.35071623659415,8.49723243675989,9.70820000771492,9.59848821448165,9.8387621979276,9.59427492236801,9.31962762396093
"Oscar",7.97269796231166,8.11531566598518,8.10568656582533,8.00851404223006,7.7122121411345,8.34332276868487,9.46982585305057,9.25905269087935,8.95575638986248,9.75078380661717,8.32044260302683,8.35536920857576,8.11619299090036,7.61945522584354,8.01643667646895,8.81051767890539,8.55476295349237,8.24199734532993,8.71512986279181,9.05766627267766
"Lyve1",11.2323599405251,11.5105721820423,11.2043318644421,12.010301985712,11.4245797737502,9.29982844655385,9.37691249921431,9.32399443813597,9.29416432996988,9.39510845970894,11.5133269916828,11.5380805279732,11.5765532981955,12.1058925527763,11.8643771804329,9.11515191580839,9.34469260603548,9.44357285315168,9.53948534047909,9.71011194192507
"Ahsp",6.3649229723796,7.80033664954062,9.08232052408979,10.0754955975056,8.73337012146767,7.78527637680806,8.33958921183212,8.90927802990911,6.97167759513453,7.72802982483688,10.1885686021049,10.3306157003592,10.5143296089571,8.68748264485281,8.88456320901461,8.76176322269873,8.20805057142656,6.63445243321182,8.93699665521756,9.06162475607498
"Selenop",9.0087039515774,9.13145994112562,8.70896422535573,8.81095636392709,8.34688169016153,7.71669071303777,7.89832551486365,8.00133522164257,7.44360652136051,7.4980881172977,8.98456349195624,8.78901793331819,8.94182127745289,8.55292830719285,8.51776671019372,7.72213275679546,7.82695794815075,7.55174924399967,7.541697496237,7.57819045005728
"Irf7",8.84553269018487,9.30391801525576,9.3666129533228,9.13384924272781,8.86707749287186,10.3623701799247,10.9593834423903,10.9590710290363,10.2127999084748,10.9488544755796,9.21718379183947,9.33859855708897,8.96979209761853,8.51564264888916,8.74071673350067,10.2555023231805,10.101038698811,9.69183132425065,10.5051100878088,10.1551732211863
"Cxcr2",8.61840672861233,9.18010831820878,9.7108644109657,9.55014236657829,10.1624727370082,9.88004474113381,12.1006125053729,11.6026002537413,11.283347860779,12.1144893291021,9.27983873393176,9.92129052711588,9.78771489543327,9.17584656158926,10.6183478608652,11.5221314252262,10.8579922031169,10.312648262217,11.0728184058794,11.2198004049827
"Ifit2",7.54782630664478,7.89676857442967,7.97455777121923,7.38671612783845,7.98121173442142,9.49774865756458,9.36143042190188,9.48874378349998,8.96125987959467,9.48279234898441,7.5199844494049,8.11944352685297,7.59404933579229,7.63521642265565,7.77359788921407,8.73674690935261,8.9666487838269,8.52398371108769,9.03592613230087,8.78167237298394
"Trpm2",8.19067903451989,8.2141036945273,8.42347522295003,8.62021749377904,8.22160243437258,9.14664738037968,9.59105900843499,9.43182333044656,9.00805561724366,9.67392735740171,8.61505620515286,8.34191833534781,8.40566329856789,8.02951823022186,8.21729443940099,9.00822169521533,9.04848922964419,8.87188549391635,9.00117312223269,9.16534408127191
"Spry1",8.49883759811834,8.56401202050227,8.47657541803921,8.23248082206419,7.994530243781,9.55997360298717,9.56099720190345,9.73846534206691,9.67275863298569,9.55695268582197,8.32132676121386,8.26080692508228,8.24359939039254,8.19598180217099,8.53611694678085,9.38313084907712,9.56259942871988,9.07027261795006,8.9743920937453,8.98571877106231
"Padi4",6.39996783186243,6.77026155553076,6.73965558430467,6.78455082712088,6.47759097741808,7.17134305228013,8.3501823620736,7.75603185549069,7.57114850680353,8.19425480064475,6.45706633613176,7.05405180198227,6.89943962829533,6.39829032159584,6.76043009845236,7.40826376468826,7.36668206705214,7.02237635682078,7.29032881955251,7.540917896568
"Ptgs2",9.57713639969142,9.89718071326233,9.51111922087965,8.20417200368721,8.71284856427215,10.7418692800234,11.0776214756347,11.1442258392719,10.9433311319329,11.0674923548019,9.92524651574734,10.1416529140243,8.8139390158069,8.56776702116001,9.57940108073302,10.8330331684265,10.8606263580742,10.1169097643989,10.7806672141563,10.9929826822313
"Rnd3",5.51415255445741,5.3015351982534,5.48682740261102,5.35989498183041,5.37169676821791,7.51693032981618,7.27840657585134,7.18246123698429,6.74838063706399,7.31075987667344,5.42377824280521,5.29814942976209,5.52477187077673,5.54219575576474,5.34592927747793,7.02229301092902,7.23843412863336,6.63448019810578,6.60032066219138,7.09617794004948
"Htr2a",5.95370455438547,6.25165986316179,6.35310849653351,6.36451022993331,6.12505213104718,6.39267877289319,8.58229697333626,7.78028196943039,7.41958286382063,8.20966327872071,5.93898908214121,6.41013461012553,6.07048545665272,5.85475920777529,6.21555060424238,7.56484119266911,7.35709123541277,6.84716707220481,7.49666095532624,7.8345353617777
"Cass4",9.00327010708235,9.03793305913577,8.68581672768095,8.32467345807624,8.39096404640139,9.69493813535825,10.8014272285203,10.2756094897243,10.2452172740921,10.7402370589239,8.76155408098194,8.85932828449351,8.72164262410863,8.33364268842945,9.08433376886852,10.2130720905085,9.95221203186428,9.54001954584845,10.01604774211,10.026070700614
"P2rx4",8.64462532089706,8.50093084049886,8.67311546236958,8.54758411587461,8.41877055944081,9.67268750317415,9.96533822312983,9.8353352449853,9.46019528002683,9.80008822679578,8.72447788507277,8.5510631002928,8.59424108135758,8.54962007108731,8.46893506912614,9.83518639710015,9.83763629244,9.52004957375918,9.65871378749447,9.67613038221776
"Slc2a6",9.8328164407267,9.75195428341585,9.82911846795773,9.26161580980131,9.70993441644859,10.5152011856643,11.3251731627821,10.946260910555,10.5676902830321,11.175984687352,10.1044907946069,9.77747819740851,9.77536683378769,9.46815807431501,10.0215893535495,10.9095224572119,10.8067985272111,10.191225955444,10.6948451932109,10.9764067690065
"P2rx7",6.25758489920688,6.16132236684035,6.2780217164127,6.14062142629291,6.13462038176486,7.37756144169798,7.27646311795898,7.222536150607,6.94636737211817,7.25456007678461,6.20696881955236,6.26140230373676,6.30847495569091,6.32871078609846,6.26405664648965,7.43527518434909,7.41012008049428,7.43543314682972,7.7162027629131,7.78323720460015
"Klrc2",8.0736220304134,8.02376526192475,8.09660302304437,8.84494400040373,8.61517116877205,6.6304570501185,6.9984599983824,6.76217340276309,7.38581231676646,7.57174847720604,8.14356107061161,8.63158596528771,7.99035879424701,8.55497337940727,8.11882793681063,6.62400436471698,6.89168638539769,7.20137712430505,6.89520341976502,6.87622952084578
"Pdk3",10.0705770016604,10.2108526873029,10.1394635902644,10.0536134241917,10.1003803636915,10.8937841356963,11.3905267356436,11.2733922285992,10.8504724571224,11.3853866937598,9.94528926182365,10.2531433334327,10.026902528051,9.8348513441575,9.9402328661234,11.0719223862361,11.061871584076,10.6324456493245,11.1069164134223,11.1331732332047
"Gabra1",7.7378556843118,8.0233961368601,7.5440186914994,8.65760518025614,8.16127896700985,6.8239650475108,6.93707305127796,6.87425423911759,6.83660877321856,6.86536916004106,8.07350645274504,7.91909789064166,8.19912109714398,8.73905137839859,8.12247924045857,6.76010802818039,6.9239653722003,6.98438229601117,7.01401204272671,7.31508250088595
"Tmem176a",7.8066746474512,7.63887939939654,7.32516796498218,7.30278812308699,7.0735129257926,8.87923815467508,8.82650762055016,8.92906784152253,8.48927582856416,8.8633686598223,7.67743683012615,7.47734369682529,7.67215768119557,6.80584250285643,7.17071665488114,9.00045556938944,8.93982361947529,8.49656296982253,8.5468872000029,8.83058872551004
"Kcnj2",8.72590589220118,8.80002435698113,8.61706567987549,8.55110739350615,8.98658550238335,9.73632067955519,10.4172937086933,10.1505737614649,9.88729890873062,10.5058364489611,8.7583756832812,8.617168216204,8.69974932458721,8.21781249600557,9.0274151182637,9.82982490959525,9.87301130280095,9.37957873826294,9.6278028268155,9.74635906126456
"Csf3r",9.22254521552941,9.63054616526441,9.86600913690724,10.002300781454,9.48829871093471,9.98760312585753,11.6933839350076,11.1468682564916,10.7960021546194,11.8318907618355,10.1432118682805,10.6673995431914,10.3850518881856,8.85731161324949,9.80685804763113,11.0058643024742,10.5134623835186,10.0265096020375,10.8640172662096,11.0184541421596
"Isg15",7.26872582087735,7.92530871257327,8.33016819861227,7.58148307058025,7.78160146562157,9.26010446882408,10.3766318473035,10.1782799091012,9.45762601395995,10.438182242234,7.57164514449176,8.67965293496709,7.74278374023937,7.50181278838374,7.96372597959467,9.42367743105138,9.17039151696317,8.79784685765567,9.6807682247176,9.27779245417855
"Scin",7.56379075751009,7.99260892753029,8.0134430279004,8.16147723265338,8.13648066116908,8.67802487819485,8.80599021221962,9.01553792397029,9.24269128602622,9.27314540270928,7.87973586781673,8.45909928512285,7.46862553355232,8.00473789668336,7.94889126210772,8.33881401479847,8.90921061218965,9.09100860311898,8.71402045158342,8.64541140628926
"Igh-6",8.58966340427698,8.44597871275941,8.7564515903795,8.25532417898719,8.65737293698969,10.5411765131669,9.73358783241795,9.65823187982261,9.95643728495604,9.81860468212422,9.11871028422592,8.77352449546971,8.36919755579562,8.69252577378432,8.86592717470494,9.86122622353741,9.51870285063105,10.1038068796025,9.95365807973337,10.1037604736871
"Esam",8.70633319011859,8.71017701152265,8.79021643160525,9.97030497390047,8.80545481264345,7.48891476923892,7.71200449228587,7.87705778028393,7.6172527642277,7.66024576393972,9.18634521055999,8.81198496885022,9.01969186494982,9.05443188178155,8.90881129751405,7.57893644300189,7.70534054258034,7.54768910778977,7.73456520595143,7.95293636515028
"Nup62cl",7.94596784487522,7.84226251964741,7.86327815018327,8.87494512807078,8.27690556674452,6.93425494874254,7.30711865003352,7.0290043442055,7.08355270207081,7.09455436427192,7.99734086634974,7.53209416738904,7.98648606803862,8.56673601076186,8.31015155118551,7.08181855015059,7.09956878807606,6.89353603493696,7.28867234872645,7.12807547020781
"Tns1",6.92136819272266,6.87724687499897,6.93765583373445,6.94922933914437,6.79391836555522,6.94557037108568,8.71721246999593,7.88056608656423,7.73136438397513,8.70706887789469,6.93614946980467,7.23595525085056,7.00369750358342,6.60138724034596,6.94017756041801,8.10987532424643,7.49272582552027,7.14993005349938,7.78019022806464,7.95037370842677
"Lancl3",7.28138075704838,7.44214370711898,7.29560803557647,8.54074155769012,7.62173851529141,6.01310774586505,5.78056918831141,6.05656161634285,5.86784335782815,5.86946443165004,7.27584016035552,6.98742763758889,7.36860422907021,7.69151263534191,7.27775107861374,5.59823317277209,5.85596640926189,5.75129791771384,6.08364366077078,6.03563279800617
"Ca5b",8.03311714713658,7.8080703642112,7.86590492063886,8.32024543426151,7.89401364883672,10.2826688506161,10.6007317409549,10.3865909590887,10.1082860842251,10.2025933137007,8.31077733528346,7.67786132872637,7.97198256391382,7.74477607037348,7.72088056080586,10.4437478905706,10.1376582421441,9.75896545915446,10.0726101392248,10.2678789999835
"Slfn13",9.43592966939831,9.42551707078994,9.31870529521018,9.54054453309312,9.10453381365124,10.8561110079449,10.7138405667251,10.732855426234,10.9068988887581,10.8575771632943,9.37224147833447,9.34346517595659,9.17811854200258,9.00872153396642,9.05646153760585,10.5602620774771,10.539159529719,10.5412548925842,10.4791495561354,10.5222086673322
"Mmd",10.3339805990348,10.2081500003607,10.2955849759409,10.9480323866446,10.4655682145642,9.53946430932972,9.25622893953891,9.37012144532607,9.42216632743052,9.24170528750742,10.3609510010468,9.98081952371752,10.4000578873897,10.4898992663856,10.1543513136348,9.25707566930764,9.57938019267523,9.4812294634923,9.65549350989593,9.7400670988891
"Muc20",11.195281588602,11.1992504014555,11.1912732531247,12.0075882739063,11.5014830926041,10.0050070241872,10.0317326161258,10.1651610065275,10.0647055783739,10.0160422548673,11.5804197232732,11.2200997742535,11.6023436163179,11.7272271478725,11.4332797072311,10.0094369029209,10.187704643511,10.165854710297,10.4201121050803,10.3737820343613
"Oasl",10.6299690739973,11.2286191839614,11.2315703998126,9.56775469296409,10.6298910758246,12.4134166928481,12.0945132771622,12.2240913120849,11.9866158729286,12.2461154993996,10.5327345350088,10.8618512542188,9.59519377557193,10.2852120063483,11.3143556050509,11.8610059475146,12.0022474803028,11.732809582801,11.6909169573208,11.453415093233
"Serpinb11",10.1750537207504,10.1916677609888,10.1738026301853,11.1126119650884,10.4603117860631,4.64956207865936,4.75318649237443,4.89683116483747,4.98717633535778,4.9626544119553,10.3398207923319,10.0556820645936,10.5011768813385,10.8823257812143,10.3160187217167,4.79344712346993,4.72665989019058,4.59849132322126,4.68618349187691,4.85199704160464
"Fcgr3a",7.75411999872818,8.37106516165965,8.03936405654837,9.00062044053627,8.32864061137893,9.92525517975284,9.95038704336813,9.91008165713233,9.32731746706121,9.39390255566133,8.09168121590512,7.54203293282414,8.01037584447083,7.64783587861251,7.58783081765695,9.42095988452125,9.50683628885699,8.68204205616257,9.082719206966,9.17818098847724
"Nek10",6.71308510072573,7.15975887068718,6.90179435085347,6.92623937681911,6.64654409827675,8.11401221159769,8.05161551899325,8.15308007660954,7.89288370057038,7.84099077688538,6.6401161607301,7.04133945294571,6.7329484519342,6.62826450967968,6.66230038465861,8.22068648906075,8.17630660588637,8.11857738031083,7.98066672644218,8.20453105565682
"Acod1",11.0251823026224,10.2406300963029,10.6362326855644,8.94499285623351,9.89037044371363,12.9947515124091,13.4721053731932,13.3168162671802,13.217010815507,13.4258603383152,10.3827253202729,9.997869903432,9.51592924450009,9.29378387159234,10.8558781998124,13.3146201996684,13.18533062827,12.9580411645175,13.1189851879104,13.1352947717754
"Htra4",7.591406694277,8.76826423670879,8.75547516503888,6.76793337296953,8.42686558439677,10.0646128561252,10.2963818375362,10.0132680681319,9.76696649104193,10.3566240165753,8.31602954796604,8.87990114551957,7.55771071467903,8.15382575542043,9.15101020108873,9.71978718710987,9.68151098816184,9.55805486074379,9.94744267789176,9.85030139523304
"Rab30",9.66061313368249,9.47523048887522,9.93857624375418,9.43411479563513,9.73406558389575,8.06610146491051,7.76225321946134,7.71435823355236,7.90462304328235,7.82055126731384,9.36248791450635,9.63888560058273,9.38676757014355,9.61524949218367,9.52781667751993,7.90589744980614,8.17143277722761,7.92985786955232,8.14823751371616,8.27257659979723
"Ifitm6",6.96869614403622,7.46646230715854,7.09368306417763,6.44894650143019,7.1929275677404,8.50980587631267,10.2988170485865,9.69334181226577,9.45614339128013,10.414788687151,6.8972248443383,8.30206054599234,6.83769971233331,7.54411498171962,7.12331183131877,9.35181409294737,9.13999876638297,8.4843625732387,9.37553476351033,9.78837810687719
"Ifit3",8.36118022201459,9.06087358860701,9.63244555638834,8.95535684808793,9.16046471800325,10.7114984899951,11.7098825215164,11.3624836800644,11.0932731108839,11.7870033254408,8.98237392921626,10.2506124944956,9.03554676868982,8.42052486527275,9.50240420545598,10.7491228090355,10.3460039101142,10.0011085355216,10.8870550950194,10.6635088294167
"Mctp1",7.48302740693111,8.08666278469218,7.66259655506271,8.36240893386874,7.57038165410875,9.05786167776099,9.09656320476225,9.04566464481814,8.99780367785665,9.17481005636805,7.87064929289728,8.00650406663244,7.74894485860233,7.63952638864071,7.384400604432,8.78923188711887,9.19111446361562,9.13847787382313,9.36355529663375,9.42238847474237
"Car1",6.30838947066406,6.59732054921029,6.793957601142,7.61662667613379,6.8216560825754,6.05041003061178,6.80507943776684,6.44249612618044,5.99098499913373,6.14313548576986,7.55314378467436,7.73809735020751,8.180991038502,6.64770588647226,7.10264292011603,6.44148608764865,6.23053209628691,5.91544658402016,6.39102167488156,6.35207489156909
"Slc7a11",10.241334106072,11.0109386810467,10.8822592444321,8.99394331243095,10.9350530655209,11.2871427482222,11.6384819144534,11.4668771344109,11.202517064529,11.6684652866845,9.96713712582201,10.2819628087652,9.49518800616012,10.5092707527454,11.3523975530256,11.3327870062097,11.0296412827855,10.7604235475855,11.0998693611206,11.3681052418246
"P2ry13",8.17879205227847,8.4381033760843,8.90893893716018,8.46922784873872,9.28834006452123,9.3983275528751,11.8979034902405,11.1797707477299,10.8609546405976,11.9120161349219,8.72961887592479,8.85111318037826,8.73953045648543,8.85999530055988,9.74821139646064,11.2256557032429,10.6368322403217,10.0344580665454,10.992384133315,11.1525723057668
"Ppm1l",8.70261020335232,8.77061162441484,8.74724988058761,9.05256349245381,8.77951075086765,7.7517429775657,7.76810105938135,7.78452984959761,7.80663385467233,7.80868924326618,8.68044171597026,8.76686409765978,8.87621461916215,8.58345382448156,8.7220969042534,7.45370223084173,7.6316050526621,7.82652239834009,7.90076223275817,7.84968302948446
"Neb",5.77833243643445,5.89369183071088,5.87903442806905,5.98034099568012,5.89641603739988,7.67649641725764,8.01541943997147,7.62421135833991,8.17791986126776,8.29336481998217,5.91886904597336,5.8497308922704,5.85003499029864,5.80632569397057,5.84144454627171,7.57670178152294,7.94005041328173,8.11032152621031,7.79360596221779,7.92165165403872
"Usp18",6.81725569579464,7.63747309114618,7.53334542928241,6.71358447247847,7.40196035180468,9.21260510596023,9.2526842581892,8.82199179597188,8.84061876781888,9.00881091208966,7.02095090614165,7.70340956099596,6.39426106959893,7.46770218911441,7.96084291390443,8.77477165868923,8.52473303964777,8.0854467926449,8.64377991305467,8.69159096313535
"Serinc2",6.63459545766045,6.88178851320773,7.17064167915088,7.15030718220407,7.04911382869858,7.16413786298406,9.17181048688305,8.51170419782338,8.06606225495107,9.17393141478697,7.12614045072766,7.60472535485119,7.23074971113387,6.9175924714703,7.30286987737677,8.11698603074191,7.79448075861521,7.35949295479669,7.99582389387183,8.1808954739825
"Abca1",9.24890961467338,9.1204734167531,9.11655889999569,8.65606117238178,9.03814375538837,10.9699026741061,11.0174568754082,11.0308965500303,10.8807919583261,10.8162661810932,9.31178535609915,8.95059325992839,8.88565272414311,9.0931316050439,9.10057493593244,10.9831285341865,11.0666131990958,10.73180306808,10.6850433588226,10.8857436755093
"Focad",8.24417487941725,8.15493591191541,7.99931296412243,8.56407968342866,7.75625964308258,9.14303635979385,9.57863386005896,9.56144253938478,9.54259543855697,9.81205700892781,8.21308016475908,8.58283062321481,8.07673891451712,7.33404585171701,7.84520398676687,9.18860811895969,9.47888202940221,9.56275366808257,9.45672862097218,9.42927809983274
"Dock7",7.15557028209901,7.15671749094801,6.99664993522105,7.10184871559056,7.0181681339359,8.64886213758544,8.33611283176842,8.46394909932484,8.4942651223797,8.10669668793786,7.0995303417016,7.24421184388632,6.8648408614204,6.96018678081391,6.98165818418744,8.43696407943449,8.48773934715537,8.65515034649266,8.31417976853109,8.31775152904168
"Hivep3",8.14677177835839,7.84530169822353,7.98616832528157,7.77563812678609,8.1753538386587,9.06877459120673,9.25473842668682,8.45359642315579,9.32963767606016,9.18218930012812,7.956468116407,7.84070942779642,7.78440958553117,8.32791429200539,8.56985377809403,9.21416852796188,8.75995911225435,9.15075454352086,8.35774635208079,8.41710542772014
"Clstn1",6.94012542618985,6.94447097819479,7.16266133634689,7.28145432784163,6.75850560016097,8.44517655018728,8.84983833466216,8.63883003093741,8.73479503390692,8.67548616020958,6.95702091774271,7.10519434498394,7.04333436144306,6.89157670966602,6.84112349071342,8.53902259712469,8.73991417678854,8.67513666689932,8.66967588277958,8.40127047139215
"Jaml",8.21755158704304,8.7436774435081,9.00634430282643,8.66446861258274,9.37614191691968,8.99969255692183,11.0986531826652,10.3745874081096,9.94015344012427,10.9879422735625,8.55257302852525,9.23942983336694,8.98042775660567,8.72211237404391,9.57176233284815,10.3659678253467,9.96921850662963,9.34241961092133,10.0248976580479,10.305608457345
"Camp",7.16933632126754,7.78640480329088,7.29254079853911,7.12491490670418,7.83976644451555,7.77120196925006,9.5091123091963,9.07406794174392,8.8628440816268,9.5138722410283,7.48627358734685,8.11833982303779,7.14634883209149,7.49392294553334,8.01266148604744,8.59359473191351,8.33187055976867,7.82144423863942,8.62632015041208,8.8292710109896
"Rtp3",10.4032658758818,10.307821932792,10.5381577357695,8.3105529930376,9.5689900487812,11.0065687115534,11.4727740150422,11.2549921834506,10.9722460462757,11.413674098243,10.208663405557,9.89283811812033,8.97449011393316,9.39371626878404,10.6031909320727,11.0717943434622,11.1729052800768,10.4736952299768,10.7006968796278,10.711803781762
"Ccrl2",9.89236331851434,9.51566037579589,9.61655832090024,9.66763240383305,9.17846871844118,11.4281020803604,11.7584987666121,11.5553490666066,11.5130766690109,11.7234225247931,9.89417170166398,9.35937897228909,9.80256876870487,8.79229151891455,9.26358255084512,11.462318614489,11.5646629666223,10.953160257985,11.2951422377743,11.3717134590278
"RGD1307182",9.27513056174579,9.54610077776637,9.51073082008056,9.01438888978943,9.5046178833522,7.56316206217783,8.84874995647063,8.57130165597867,8.0553452542297,8.98884492926665,9.19244134002995,9.74899991170129,9.27508894550311,9.42515529892484,10.1882476182158,8.08495943695596,7.67725023380069,7.26651149829449,8.12207663549851,8.28790314472906
"Niacr1",11.7110515261682,11.510761915627,11.6259542146755,11.1324312518685,11.4092833353878,12.4742904846394,13.128191186365,12.9618637858618,12.7623634097838,13.0516055055539,11.6910829227813,11.674611325591,11.2575773062049,11.1295643265837,11.6011957538974,12.7651274015014,12.57495310892,12.3133146493427,12.5685871173002,12.6698958404302
"Icam2",9.7968322213686,9.69763886095514,9.55145916482604,9.44293749449574,9.46655514601636,8.2402423626804,8.19889050375602,7.98071679460547,8.11204578351427,8.08811380321368,9.71640981344681,9.78517412346901,9.71685255060174,9.64310023992491,9.58382471576069,8.07621657017218,8.08397913870553,7.86573257555297,7.91379356050841,7.78281651166814
"Rtp4",5.8764518934035,5.81363318039376,5.91640958196449,5.71090145738061,5.99987563399995,7.68705425519604,8.16420777244094,7.85388360514616,7.67589482600041,8.23493548938213,5.60271939526576,5.83206252007996,5.72335389961239,5.78282455533416,6.06994302078128,7.49933565456393,7.26958505292649,6.78111719061397,7.41337930257042,7.62630579733701
"Rgs16",8.87711356132279,9.60154437269805,9.21560644051536,9.55496480627486,9.47006284679156,10.2027951625099,10.4554585798747,10.1940775618036,11.2452485168973,10.6253164603296,9.1692713917054,9.26834806937968,9.21176249474619,9.55070657192035,10.0573673927039,10.4632477353148,10.0712589415868,10.3481412427221,10.1741160311328,10.2007035018703
"Jchain",8.28265531819919,7.50760869368733,8.19795320652867,8.33203182635933,7.41254357793134,9.75910368387876,10.0146344699398,9.66086904821782,10.0825717189353,10.6873033705966,8.43037630379816,7.69558675950724,8.26074279741581,7.19380243087929,7.38355237936955,10.1445599875759,9.97308858376755,9.86070005044399,10.1597243735908,10.2961731107641
"Fech",7.82894245379449,8.23281337044097,9.15086340769305,9.92927571759431,9.05239810927594,8.20743308481159,8.44856883130338,8.82575005996823,7.64067790703679,7.89049167729805,10.0390063645599,9.95914802710713,10.3647658449329,8.72357956994117,8.92794227432602,8.67328125548623,8.5238396568804,7.64353924686179,8.97609165825115,8.98110710886542
"Dok4",7.3665727757567,7.37827415720245,7.43364340332684,7.71520676782485,7.58693409264125,9.52647764585425,9.63675931338783,9.53258545913374,9.48359762128567,9.42439683032961,7.52593843026556,7.20806270271327,7.52851816646213,7.46819663371054,7.44852878968488,9.33585627258543,9.36992270949034,9.28487767563583,9.65950696025753,9.49749779202453
